mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.614619588851929,0.08429139048791034,0.006284189224243164,0.0007414660406128525,relu,20,"(3,)",0.0001,200,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 200, 'n_iter_no_change': 30, 'solver': 'adam'}",0.4173553364794388,0.6603495339145417,0.5744827473123729,0.6443650975290938,0.4338166861554183,0.546073880278173,0.10266186563552637,11009
3.679569864273071,0.08123584915963249,0.008023738861083984,0.002560792522600909,relu,20,"(3,)",0.0001,200,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 200, 'n_iter_no_change': 50, 'solver': 'adam'}",0.5505353598326133,0.5071320771216723,0.5735075542327771,0.5437992743062442,0.5927432429107108,0.5535435016808036,0.0289592897734165,10927
5.556818580627441,0.07671084075912962,0.006719970703125,0.0009691629972469891,relu,20,"(3,)",0.0001,300,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 300, 'n_iter_no_change': 10, 'solver': 'adam'}",0.7296915382157972,0.5294899336469946,0.562658236519138,0.6700581946834008,0.6397286928695873,0.6263253191869836,0.07239803777684298,10030
5.382074689865112,0.129118974417142,0.00706634521484375,0.0009716159953972712,relu,20,"(3,)",0.0001,300,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 300, 'n_iter_no_change': 20, 'solver': 'adam'}",0.5604809886191849,0.7376798790985845,0.6614307589533287,0.7011574369125253,0.727329584903263,0.6776157296973773,0.06421196503264315,9353
5.211774492263794,0.10331172879664713,0.006369304656982422,0.0008360769697315475,relu,20,"(3,)",0.0001,300,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 300, 'n_iter_no_change': 30, 'solver': 'adam'}",0.6320110291146569,0.6317092268466029,0.8343084090034169,0.8400934974364352,0.6320355483893534,0.7140315421580932,0.10058410651688723,8858
5.252601480484008,0.07029849142076446,0.006369733810424804,0.001450803650680396,relu,20,"(3,)",0.0001,300,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.0001, 'max_iter': 300, 'n_iter_no_change': 50, 'solver': 'adam'}",0.7381080770461301,0.7740756567221648,0.5198954706632105,0.8105352438847879,0.5004483270688823,0.6686125550770352,0.13152195387760693,9474
0.924953556060791,0.03221004656190595,0.005617952346801758,0.0008012540193497298,relu,20,"(3,)",0.001,50,10,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 50, 'n_iter_no_change': 10, 'solver': 'adam'}",0.7991417971876086,0.8900197719096437,0.7526317058573062,0.7319666467072146,0.6662652126537699,0.7680050268631086,0.07448918057459157,8028
0.8727077007293701,0.01170361012295968,0.006267929077148437,0.0007632021392162554,relu,20,"(3,)",0.001,50,20,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 50, 'n_iter_no_change': 20, 'solver': 'adam'}",0.7536774968020304,0.7704392056664605,0.8656548108913312,0.35982705820162064,0.8195883751676902,0.7138373893458266,0.18129871197378566,8862
0.8778783798217773,0.004951569460996913,0.005968761444091797,9.97760987834805e-05,relu,20,"(3,)",0.001,50,30,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 50, 'n_iter_no_change': 30, 'solver': 'adam'}",0.8792642342842318,0.8117309853980158,0.825376266749462,0.6909728015661616,0.84083371804238,0.8096356012080502,0.06348935067160032,7260
0.8688942432403565,0.013026383444040073,0.006766319274902344,0.001503726289387276,relu,20,"(3,)",0.001,50,50,adam,"{'activation': 'relu', 'batch_size': 20, 'hidden_layer_sizes': (3,), 'learning_rate_init': 0.001, 'max_iter': 50, 'n_iter_no_change': 50, 'solver': 'adam'}",0.8476741604275452,0.8552046081499397,0.8069554507182504,0.8536398629115192,0.6897678492057366,0.8106483862825982,0.06297646217108796,7245
