mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_max_iter,param_momentum,param_n_iter_no_change,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.2368069648742677,0.15875804554071904,0.009248113632202149,0.001153550046608167,relu,32,"(3,)",adaptive,0.001,100,0.8,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.8, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.46407923994573547,0.43518158299393495,0.5849406012570598,0.4659714852881969,0.6224373225910476,0.514522046415195,0.07456677885531772,6455
2.06018648147583,0.17204969781235713,0.008834123611450195,0.0006062116140723332,relu,32,"(3,)",adaptive,0.001,100,0.8,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.8, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.4590358957031529,0.6410425017110729,0.7202961939012597,0.6176493256864627,0.6588098883162846,0.6193667610636466,0.08708763908216148,5344
2.0803506851196287,0.19102177541900833,0.010426473617553712,0.0032939020893363725,relu,32,"(3,)",adaptive,0.001,100,0.8,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.8, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.6131922199272575,0.24296225982900652,0.7528269210647137,0.7598586125783051,0.5488409164150447,0.5835361859628655,0.18858567939300458,5758
1.9926246643066405,0.10072981852324402,0.00903167724609375,0.001742002287249642,relu,32,"(3,)",adaptive,0.001,100,0.9,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.9, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.8686029479442343,0.7026475373358597,0.857131978002557,0.25255901951126614,0.7441401839266861,0.6850163333441206,0.22545671759606353,4655
1.9541154384613038,0.06818100411533637,0.011140680313110352,0.0030619844531237657,relu,32,"(3,)",adaptive,0.001,100,0.9,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.9, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.6372823984509404,0.8130318712918129,0.7990856063027729,0.8473076859267267,0.7612435821825477,0.7715902288309602,0.07259777575032879,3680
1.9789130687713623,0.17637237710818413,0.00961160659790039,0.0016264022438049878,relu,32,"(3,)",adaptive,0.001,100,0.9,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 100, 'momentum': 0.9, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.7558575267149197,0.7237460472456858,0.8845256453882481,0.663343654572312,0.6687961657607245,0.7392538079363781,0.08043222190175735,4066
4.286123323440552,0.0742788380789347,0.010408878326416016,0.0011560642684057094,relu,32,"(3,)",adaptive,0.001,200,0.8,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.8, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.7385414440683268,0.8519538788500858,0.7067247155188783,0.7444785362319014,0.9095696627491038,0.7902536474836592,0.07718785567283352,3427
3.91323504447937,0.2155802795724919,0.008217668533325196,0.0008418328169398494,relu,32,"(3,)",adaptive,0.001,200,0.8,20,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.8, 'n_iter_no_change': 20, 'solver': 'sgd'}",0.623626027217948,0.565682665537227,0.775717771110055,0.7910312289671261,0.42893502063578687,0.6369985426936287,0.13529545483047586,5156
4.091204643249512,0.21292206887731163,0.008495950698852539,0.0007203376889275157,relu,32,"(3,)",adaptive,0.001,200,0.8,50,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.8, 'n_iter_no_change': 50, 'solver': 'sgd'}",0.7648410077984139,0.8931459623519762,0.36478523232767773,0.8027381305196573,0.8909943352112083,0.7433009336417866,0.1957231538704542,4024
3.864662742614746,0.23342631892711913,0.008630800247192382,0.0006047157472799467,relu,32,"(3,)",adaptive,0.001,200,0.9,10,sgd,"{'activation': 'relu', 'batch_size': 32, 'hidden_layer_sizes': (3,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'max_iter': 200, 'momentum': 0.9, 'n_iter_no_change': 10, 'solver': 'sgd'}",0.8101638307559204,0.8795249083300642,0.8888054525444231,0.914632898124079,0.894574271886568,0.877540272328211,0.03559901114832906,2023
